"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51","sample52","sample53","sample54","sample55","sample56","sample57","sample58","sample59","sample60","sample61","sample62","sample63","sample64","sample65","sample66","sample67","sample68","sample69","sample70","sample71","sample72","sample73","sample74","sample75","sample76","sample77","sample78","sample79","sample80","sample81","sample82","sample83","sample84","sample85","sample86","sample87","sample88","sample89"
"IGHV3-48",-0.288364499807358,0.441491723060608,-0.319916248321533,-0.323927372694016,-0.224030867218971,-0.296858280897141,0.151821702718735,-0.100460797548294,-0.29724457859993,0.223382264375687,-0.30787867307663,-0.325284361839294,-0.184792757034302,-0.133304744958878,-0.281677275896072,-0.312249898910522,-0.276219546794891,-0.230344340205193,0.00735600758343935,-0.293139696121216,0.50387841463089,-0.307707726955414,-0.326881676912308,-0.266849368810654,0.217977598309517,1.07714402675629,-0.295491188764572,-0.319604873657227,0.0504117459058762,-0.0688787922263145,0.118827022612095,-0.233836621046066,-0.231808617711067,5.3933253288269,-0.27678245306015,-0.307623416185379,0.925349712371826,-0.309984296560287,-0.12457911670208,-0.0158556997776031,0.144457414746284,-0.312640100717545,4.93003463745117,1.18356359004974,-0.262529224157333,-0.274662971496582,0.0494332611560822,-0.31934255361557,-0.247100532054901,-0.317716270685196,-0.321166485548019,-0.326407968997955,0.0294063724577427,-0.225933387875557,-0.283491730690002,-0.296496003866196,-0.270804941654205,-0.188188388943672,11.0954999923706,-0.326729297637939,-0.302812129259109,0.482383191585541,-0.291468232870102,-0.221708938479424,0.223066851496696,1.62920343875885,-0.300189584493637,2.02962446212769,3.62455654144287,0.02002421207726,-0.038339551538229,-0.297709971666336,-0.316465884447098,-0.268892556428909,-0.158542364835739,-0.200933173298836,-0.27103915810585,0.058278102427721,-0.323246210813522,-0.276985645294189,-0.0870554074645042,-0.157855167984962,-0.205740392208099,0.475237548351288,-0.271615743637085,-0.0480512753129005,-0.230234295129776,-0.108915232121944,-0.118192583322525
"VN2R9P",1.76660406589508,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,1.38369631767273,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,1.75704562664032,3.45224142074585,0.814072608947754,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,0.63194727897644,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,13.1781978607178,-0.195043057203293,1.33235454559326,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,0.788572311401367,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,0.59881204366684,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,1.06338214874268,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,1.05069124698639,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293,-0.195043057203293
"IGKV2-26",-0.313298046588898,0.332929342985153,-0.269644349813461,-0.349619358778,0.0849573239684105,-0.281214594841003,1.91010439395905,0.439631104469299,-0.349619358778,1.42905366420746,-0.349619358778,-0.349619358778,-0.167271584272385,-0.242637574672699,-0.311106979846954,-0.349619358778,-0.349619358778,-0.288805454969406,-0.308140277862549,-0.349619358778,-0.349619358778,-0.306385636329651,-0.349619358778,-0.299520701169968,0.952225923538208,0.0561438724398613,-0.25493797659874,-0.349619358778,-0.126012593507767,-0.135942950844765,0.160608217120171,-0.141895994544029,-0.294023156166077,4.42143201828003,0.123105354607105,-0.349619358778,0.916294634342194,-0.349619358778,0.154046460986137,0.663834750652313,0.727615058422089,-0.349619358778,-0.349619358778,0.0491000413894653,-0.349619358778,-0.349619358778,0.324584573507309,-0.243791848421097,-0.349619358778,-0.275364726781845,-0.349619358778,-0.349619358778,-0.29305762052536,11.3647918701172,-0.212683394551277,-0.265248119831085,-0.310968995094299,0.215791419148445,4.14424800872803,-0.349619358778,-0.349619358778,3.0877320766449,-0.298124015331268,-0.313782870769501,0.0913446173071861,0.746021687984467,-0.311349958181381,0.395857065916061,3.85477876663208,-0.0719610899686813,0.153482630848885,-0.349619358778,-0.349619358778,-0.229033917188644,-0.349619358778,-0.237297475337982,-0.00807556603103876,0.573007345199585,-0.349619358778,-0.349619358778,0.322102189064026,-0.121788300573826,0.0590098351240158,-0.218103006482124,-0.139675959944725,-0.349619358778,-0.276934653520584,0.0211010370403528,0.0159860756248236
"HSBP1P2",-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,1.4061815738678,-0.267911434173584,0.447481125593185,-0.267911434173584,0.768519043922424,-0.267911434173584,13.4218883514404,0.62462055683136,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,0.476248443126678,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,1.24925565719604,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,0.646633207798004,-0.267911434173584,-0.267911434173584,0.502487778663635,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,0.481576085090637,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,1.52619600296021,1.11634349822998,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,0.36222031712532,-0.267911434173584,1.17100369930267,1.22175538539886,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,1.02409601211548,0.986603379249573,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,-0.267911434173584,1.42991495132446,-0.267911434173584,0.740173935890198,0.420364558696747
"TGM6",13.4791917800903,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,0.841346859931946,-0.207726687192917,2.0720534324646,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,0.401401668787003,-0.207726687192917,-0.207726687192917,2.62913107872009,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,0.904683470726013,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,0.789904117584229,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,1.18260097503662,1.09949970245361,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,0.415068835020065,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917,0.376309484243393,-0.207726687192917,-0.207726687192917,0.420152127742767,-0.207726687192917,-0.207726687192917,-0.207726687192917,-0.207726687192917
"NXNP1",-0.241871923208237,0.805770576000214,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,9.32625198364258,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,6.70278263092041,-0.241871923208237,-0.241871923208237,0.394789308309555,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,5.48644781112671,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,0.312906593084335,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,0.89843475818634,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,0.897860765457153,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,1.43537354469299,-0.241871923208237,0.569817781448364,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,5.63209056854248,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,0.473410367965698,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237,0.257695764303207,-0.241871923208237,-0.241871923208237,0.295197486877441,-0.241871923208237,-0.241871923208237,-0.241871923208237,-0.241871923208237
"AKAP14",0.200694769620895,-0.231900170445442,-0.0731468349695206,-0.231900170445442,-0.0991846472024918,-0.231900170445442,-0.231900170445442,-0.115848943591118,8.88952541351318,-0.147835120558739,-0.231900170445442,-0.0732741728425026,-0.231900170445442,-0.0195373464375734,-0.15545167028904,-0.231900170445442,0.105016589164734,-0.171541228890419,-0.0672251880168915,-0.231900170445442,-0.231900170445442,-0.231900170445442,-0.0856673344969749,0.165890708565712,-0.108842484652996,-0.142405152320862,3.52702069282532,-0.231900170445442,-0.231900170445442,0.43463009595871,-0.110361680388451,-0.149432450532913,-0.231900170445442,-0.231900170445442,0.304314792156219,-0.0835424214601517,0.291617870330811,0.724173843860626,-0.0444385297596455,-0.231900170445442,-0.158163949847221,-0.125608459115028,-0.101034909486771,-0.231900170445442,-0.110318049788475,-0.231900170445442,-0.231900170445442,-0.231900170445442,-0.130797624588013,-0.231900170445442,-0.231900170445442,-0.231900170445442,-0.231900170445442,-0.126202255487442,0.130530461668968,-0.231900170445442,-0.00173299899324775,-0.0715628191828728,-0.0780985355377197,-0.159595787525177,10.3715124130249,-0.126926779747009,-0.180790081620216,-0.089626707136631,-0.115189515054226,0.00975409056991339,-0.231900170445442,-0.133246943354607,-0.105447337031364,-0.231900170445442,-0.132032543420792,-0.168370142579079,-0.139394849538803,-0.231900170445442,-0.231900170445442,-0.231900170445442,-0.0469973087310791,-0.231900170445442,-0.231900170445442,-0.130146250128746,-0.171291425824165,-0.102684989571571,-0.130507156252861,-0.231900170445442,-0.0929850190877914,0.0435218177735806,-0.231900170445442,-0.231900170445442,-0.231900170445442
"TNPO1P3",-0.229678064584732,-0.229678064584732,1.47198820114136,-0.229678064584732,-0.229678064584732,-0.229678064584732,0.322979748249054,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,0.276167005300522,-0.229678064584732,-0.229678064584732,0.251840353012085,0.2016441822052,-0.229678064584732,-0.229678064584732,-0.229678064584732,0.383591592311859,-0.229678064584732,-0.229678064584732,13.8401575088501,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,0.638830542564392,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,0.237900570034981,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,0.823622941970825,-0.229678064584732,-0.229678064584732,0.572649478912354,0.525634527206421,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,0.856023967266083,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732,0.269557416439056,-0.229678064584732,-0.229678064584732,0.424694359302521,-0.229678064584732,0.497450828552246,-0.229678064584732,0.232004880905151,0.494871914386749,-0.229678064584732,0.266662657260895,-0.229678064584732,-0.229678064584732,-0.229678064584732,-0.229678064584732
"ACTRT2_mRNA",-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,1.08551418781281,13.3763370513916,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,1.07169950008392,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,3.95273661613464,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,1.54061460494995,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359,-0.158366873860359
"PPM1E",10.8928165435791,0.0580124594271183,-0.276067048311234,-0.247879564762115,-0.222137436270714,4.91831398010254,-0.220568254590034,-0.170289993286133,-0.196789130568504,-0.304473847150803,0.97114771604538,-0.274097800254822,0.245607897639275,0.129908263683319,-0.313416510820389,-0.273382991552353,-0.259797662496567,-0.314131677150726,-0.263247430324554,-0.174913942813873,-0.177749693393707,0.0305766128003597,-0.301487416028976,3.94572520256042,-0.304255038499832,-0.186044961214066,-0.238225072622299,-0.263268917798996,-0.313292443752289,-0.30015030503273,-0.232471719384193,0.826682388782501,-0.220699951052666,3.97087240219116,-0.321655184030533,1.39894962310791,-0.293399721384048,-0.275427550077438,0.143373996019363,-0.258471101522446,0.0330236218869686,-0.315717071294785,0.00615523150190711,-0.221163764595985,0.165889412164688,-0.154525950551033,-0.226755008101463,-0.282558083534241,2.34114027023315,-0.308696925640106,-0.252504467964172,-0.116403840482235,-0.312992215156555,-0.155711770057678,-0.244131147861481,-0.32806071639061,-0.315279394388199,0.192013069987297,-0.295644044876099,0.729083716869354,-0.305492490530014,-0.13291035592556,0.0113511187955737,3.82910919189453,-0.0370907112956047,-0.311032861471176,1.28607571125031,-0.0825029760599136,-0.229248821735382,-0.242238655686378,-0.272607177495956,-0.264310956001282,-0.17855404317379,-0.308247566223145,-0.310259878635406,-0.297089189291,-0.252407163381577,-0.280430465936661,-0.264008522033691,-0.292085617780685,-0.27699202299118,-0.0968972370028496,-0.261270493268967,-0.28997465968132,-0.145949050784111,-0.233528196811676,-0.28606453537941,-0.309574395418167,-0.310292452573776
"SOCS5P5_mRNA",-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,12.4629554748535,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,3.10091757774353,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,0.372770667076111,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,5.91882944107056,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777,-0.139583244919777
"TNFSF9",-0.242636308073997,-0.0790373161435127,0.245555862784386,-0.226514592766762,-0.403392344713211,-0.218671888113022,-0.190709099173546,0.27106100320816,-0.220677509903908,0.420359253883362,0.0754335820674896,-0.0789371579885483,0.472433000802994,-0.216354966163635,-0.295058786869049,-0.292620956897736,-0.377665907144547,0.127136304974556,-0.274454116821289,0.765995383262634,0.089146576821804,-0.298929065465927,-0.173791870474815,-0.164301991462708,6.20868158340454,-0.0741335153579712,-0.272197544574738,-0.354840844869614,-0.107763700187206,-0.156672015786171,-0.20632366836071,-0.226060554385185,0.00159269478172064,-0.106637962162495,0.158801943063736,-0.303568124771118,0.694920778274536,-0.266584366559982,-0.313255935907364,-0.313986152410507,-0.198835745453835,-0.0798620358109474,-0.0118401441723108,-0.270727336406708,-0.300822079181671,-0.298829764127731,-0.31055423617363,-0.148296177387238,-0.298993051052094,11.6380462646484,-0.385418623685837,4.47541999816895,-0.0739555731415749,-0.331413418054581,0.089128665626049,-0.182642742991447,1.13797342777252,-0.113214194774628,0.00769965071231127,0.302550435066223,0.718977093696594,0.558667480945587,-0.150938808917999,-0.294445484876633,-0.220096439123154,0.268655240535736,-0.138882949948311,0.367169231176376,-0.241220965981483,-0.434531986713409,0.0328981168568134,-0.348055779933929,0.0366149544715881,-0.119037955999374,-0.278687804937363,-0.263867408037186,-0.413187921047211,-0.298575401306152,0.595864355564117,0.263291507959366,-0.349489510059357,-0.277802139520645,-0.433015078306198,-0.278363317251205,-0.412307471036911,-0.412626832723618,-0.29608815908432,-0.0978467911481857,-0.274441093206406
"IL11",-0.00569676980376244,-0.0914177373051643,-0.156106650829315,-0.0318424440920353,-0.0687107220292091,-0.0566745698451996,0.0602401420474052,-0.0367799960076809,0.549220442771912,0.29147544503212,0.331574618816376,0.099901556968689,0.70772397518158,0.160281911492348,-0.158816322684288,-0.304636269807816,-0.199354112148285,1.1770623922348,0.0235755536705256,0.274935632944107,-0.306662827730179,0.139138445258141,0.193745642900467,-0.0570901706814766,0.831807255744934,0.328314751386642,-0.186071559786797,-0.282596319913864,-0.0995335876941681,-0.0912546589970589,-0.183478280901909,-0.171131476759911,-0.0852139443159103,0.60533881187439,0.300057888031006,-0.144034773111343,0.0124955689534545,0.0700455456972122,-0.225813314318657,-0.272418618202209,-0.272458434104919,-0.0159097202122211,12.3121938705444,0.0667092874646187,1.18383419513702,0.0178185179829597,0.0150904851034284,-0.189828276634216,-0.00820252113044262,6.32949638366699,-0.260708630084991,1.51229536533356,-0.289662182331085,0.858355402946472,0.714317619800568,1.1664627790451,-0.13049453496933,-0.234451830387115,-0.289994925260544,-0.196664601564407,0.218861997127533,0.0436422526836395,-0.271922379732132,-0.255765646696091,-0.265218108892441,0.0813499018549919,-0.214729115366936,0.0748875439167023,0.17536535859108,-0.121159963309765,-0.242112994194031,-0.173106789588928,-0.37831312417984,-0.326768428087234,-0.262975186109543,-0.255614757537842,-0.298679947853088,-0.181122988462448,-0.370791018009186,-0.319882541894913,-0.26085090637207,-0.318025797605515,-0.290978074073792,-0.259632468223572,-0.308514505624771,-0.289349943399429,-0.295461535453796,-0.260931044816971,-0.294162660837173
"ENO2",13.6861763000488,0.396090060472488,0.16322049498558,-0.336935579776764,-0.223398938775063,-0.3641357421875,0.195355772972107,-0.363029897212982,0.43108594417572,0.605612695217133,0.420630007982254,0.227742999792099,-0.404336750507355,0.302357137203217,-0.34972932934761,-0.277264088392258,-0.187235429883003,-0.371801614761353,0.0828172713518143,-0.330055713653564,0.150061160326004,-0.171504467725754,-0.140589371323586,-0.189444452524185,0.558292508125305,0.629168510437012,-0.0228129252791405,-0.421424299478531,-0.370808660984039,-0.204364821314812,-0.0861836448311806,-0.14851102232933,-0.159345984458923,-0.372512370347977,0.216567128896713,-0.108570292592049,0.109542302787304,-0.251719892024994,-0.0925505459308624,-0.28970193862915,-0.411378264427185,-0.274088859558105,0.813223898410797,-0.00760787399485707,-0.074090950191021,0.317621678113937,1.16382193565369,-0.299088835716248,0.758577287197113,0.28938427567482,-0.467606037855148,-0.0940665453672409,-0.275084853172302,0.0848148167133331,0.271001309156418,-0.260393410921097,-0.42171835899353,-0.286877781152725,-0.236269384622574,0.229581654071808,0.155258730053902,-0.0550387054681778,0.683693706989288,1.00575292110443,-0.23757141828537,-0.28265368938446,1.0166779756546,1.79555141925812,-0.126873955130577,-0.294867306947708,-0.239983811974525,-0.281827628612518,-0.305680781602859,-0.262433052062988,-0.299430072307587,-0.25498166680336,-0.294338554143906,-0.14887909591198,-0.283760130405426,-0.256339341402054,-0.205845698714256,-0.269709050655365,-0.227303221821785,-0.0872258916497231,-0.301237165927887,-0.293439120054245,-0.219676733016968,-0.124223127961159,-0.170787513256073
"IGHV4-59",-0.331404775381088,0.889077603816986,-0.330647200345993,-0.340656578540802,-0.065460592508316,-0.167233809828758,0.153035566210747,0.283232778310776,-0.305415660142899,-0.0866136327385902,-0.311350643634796,-0.340788841247559,-0.119077086448669,0.499545753002167,-0.290322810411453,-0.325225442647934,-0.02986766025424,0.0695482492446899,0.337139338254929,-0.273597449064255,-0.198019474744797,-0.339862823486328,-0.335397332906723,-0.234909549355507,-0.0814249813556671,1.25723743438721,-0.188951671123505,-0.343393474817276,-0.165141984820366,-0.207901939749718,-0.0221144389361143,-0.269065976142883,-0.186255887150764,0.513950705528259,-0.271142870187759,-0.310318112373352,0.653850078582764,-0.320196807384491,0.416947454214096,-0.140458568930626,0.635162889957428,-0.328831017017365,-0.221719980239868,0.453427255153656,-0.314419627189636,-0.336780726909637,-0.130958199501038,-0.332292824983597,-0.281409949064255,-0.271568864583969,-0.340874880552292,-0.351770579814911,1.10559737682343,-0.159640818834305,-0.136109113693237,-0.272341519594193,-0.326065480709076,-0.215178832411766,10.0753211975098,-0.348595023155212,-0.278679937124252,1.70713639259338,-0.326833575963974,1.19522070884705,-0.125303238630295,0.640104293823242,-0.334111422300339,0.869057476520538,9.28094577789307,-0.165658503770828,-0.233369886875153,-0.30687341094017,-0.348784208297729,-0.249889329075813,-0.182777643203735,-0.230452224612236,-0.199492901563644,-0.13036023080349,-0.347031205892563,-0.317579567432404,0.214233919978142,-0.0665303319692612,-0.125466659665108,0.0937200337648392,-0.126200512051582,-0.197898253798485,-0.253343492746353,-0.26207247376442,0.0503860153257847
"RPS3AP18",-0.399810791015625,0.361195921897888,-0.220729991793633,-0.115102484822273,-0.411676019430161,-0.198040351271629,-0.0693250373005867,12.5220947265625,-0.417905896902084,-0.288216859102249,-0.383984982967377,-0.548811972141266,-0.32439798116684,0.402077585458755,-0.153837978839874,-0.151078075170517,-0.339928835630417,-0.112226657569408,-0.208492249250412,0.0997341200709343,-0.290949404239655,-0.19409604370594,-0.322156757116318,-0.446051895618439,-0.0401863306760788,-0.363860249519348,-0.160399928689003,0.216689392924309,-0.0901601687073708,-0.110528856515884,-0.00460332352668047,-0.463597446680069,0.0213695634156466,-0.103986546397209,0.143781557679176,-0.165564090013504,1.18224394321442,0.307383835315704,-0.355106472969055,0.00552134541794658,0.746455013751984,-0.384063929319382,-0.345975905656815,0.40532848238945,-0.23473271727562,-0.163503915071487,-0.021994536742568,-0.440277725458145,-0.026461947709322,-0.0918890237808228,1.82137286663055,-0.0977101996541023,-0.0847447440028191,-0.330375075340271,-0.361560851335526,-0.28922438621521,0.323243886232376,0.113899059593678,4.05999422073364,-0.324674040079117,-0.38024914264679,0.210476472973824,-0.337562203407288,-0.548811972141266,0.114476889371872,1.07425820827484,-0.548811972141266,-0.344933748245239,3.89378547668457,-0.121672160923481,-0.136036202311516,-0.417519867420197,-0.453225523233414,-0.42514231801033,-0.404432743787766,0.295949190855026,0.533869683742523,-0.170322149991989,-0.440526574850082,-0.233382761478424,-0.173047229647636,-0.215014487504959,-0.234501510858536,-0.368971794843674,0.240669250488281,-0.121918641030788,-0.250636994838715,0.718528747558594,0.08572968095541
"FGFBP3",-0.0646180137991905,-0.164062216877937,-0.34870120882988,-0.312398642301559,0.0780180171132088,-0.734311878681183,-0.0545320250093937,-0.648171663284302,0.0919794961810112,-0.170597225427628,0.345359325408936,-0.440846681594849,-0.470097720623016,0.113360330462456,-0.878180861473083,0.0622967816889286,0.873646795749664,-0.659344375133514,-0.284011542797089,1.21912062168121,-0.496895521879196,-0.687012195587158,-0.869376242160797,-0.753525853157043,-0.765172719955444,-0.433236718177795,-0.358299523591995,0.373422771692276,-0.217953726649284,-0.440898418426514,-0.385303229093552,-0.482728898525238,-0.6048304438591,-0.591362535953522,0.313950896263123,0.118356063961983,-0.023906696587801,-0.783894896507263,-0.298793405294418,-0.118975661695004,-0.64638364315033,-0.670830428600311,-0.708469450473785,1.13721692562103,-0.761731624603271,-0.34886708855629,-0.835439205169678,-0.323785454034805,-0.293121725320816,-0.672120749950409,-0.2690389752388,-0.0554596334695816,12.0940523147583,-0.550988972187042,-0.781083226203918,-0.541446626186371,-0.647205948829651,0.463703781366348,-0.157908737659454,-0.378999441862106,5.50965929031372,0.148450404405594,1.14343667030334,0.455906271934509,0.782540559768677,0.331492245197296,-0.388185411691666,-0.733222186565399,0.0460490956902504,0.702342748641968,0.0203185435384512,0.139396771788597,-0.529519498348236,0.318285882472992,-0.0794719234108925,0.395208567380905,-0.444437503814697,0.00429989444091916,-0.25288587808609,-0.370395392179489,0.923804342746735,-0.474246472120285,0.79779589176178,-0.179381459951401,-0.245564639568329,0.272033274173737,-0.0140644907951355,0.258122324943542,-0.541451334953308
